prefix_family_id,prompt_id,vertical,memory_mode,total_input_tokens_estimated,exact_shared_prefix_tokens_estimated,variable_suffix_tokens_estimated,reusable_token_ratio_estimated,tokenizer,measurement_type
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0769,healthcare_admin,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0770,healthcare_admin,mm2_hybrid_top5,321,28,293,0.087227,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0771,healthcare_admin,mm2_hybrid_top5,356,28,328,0.078652,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0772,healthcare_admin,mm2_hybrid_top5,287,28,259,0.097561,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0773,healthcare_admin,mm2_hybrid_top5,288,28,260,0.097222,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0774,healthcare_admin,mm2_hybrid_top5,279,28,251,0.100358,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0775,healthcare_admin,mm2_hybrid_top5,279,28,251,0.100358,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0776,healthcare_admin,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0777,healthcare_admin,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0778,healthcare_admin,mm2_hybrid_top5,290,28,262,0.096552,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0779,healthcare_admin,mm2_hybrid_top5,276,28,248,0.101449,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0780,healthcare_admin,mm2_hybrid_top5,286,28,258,0.097902,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0781,healthcare_admin,mm2_hybrid_top5,289,28,261,0.096886,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0782,healthcare_admin,mm2_hybrid_top5,291,28,263,0.09622,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0783,healthcare_admin,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0784,healthcare_admin,mm2_hybrid_top5,327,28,299,0.085627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0785,healthcare_admin,mm2_hybrid_top5,317,28,289,0.088328,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0786,healthcare_admin,mm2_hybrid_top5,275,28,247,0.101818,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0787,healthcare_admin,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0788,healthcare_admin,mm2_hybrid_top5,312,28,284,0.089744,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0789,healthcare_admin,mm2_hybrid_top5,316,28,288,0.088608,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0790,healthcare_admin,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0791,healthcare_admin,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0792,healthcare_admin,mm2_hybrid_top5,278,28,250,0.100719,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0793,healthcare_admin,mm2_hybrid_top5,294,28,266,0.095238,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0794,healthcare_admin,mm2_hybrid_top5,315,28,287,0.088889,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0795,healthcare_admin,mm2_hybrid_top5,289,28,261,0.096886,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0796,healthcare_admin,mm2_hybrid_top5,364,28,336,0.076923,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0797,healthcare_admin,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0798,healthcare_admin,mm2_hybrid_top5,236,28,208,0.118644,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0799,healthcare_admin,mm2_hybrid_top5,321,28,293,0.087227,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0800,healthcare_admin,mm2_hybrid_top5,247,28,219,0.11336,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0801,healthcare_admin,mm2_hybrid_top5,327,28,299,0.085627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0802,healthcare_admin,mm2_hybrid_top5,323,28,295,0.086687,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0803,healthcare_admin,mm2_hybrid_top5,329,28,301,0.085106,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0804,healthcare_admin,mm2_hybrid_top5,316,28,288,0.088608,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0805,healthcare_admin,mm2_hybrid_top5,246,28,218,0.113821,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0806,healthcare_admin,mm2_hybrid_top5,369,28,341,0.075881,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0807,healthcare_admin,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0808,healthcare_admin,mm2_hybrid_top5,285,28,257,0.098246,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0809,healthcare_admin,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0810,healthcare_admin,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0811,healthcare_admin,mm2_hybrid_top5,356,28,328,0.078652,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0812,healthcare_admin,mm2_hybrid_top5,367,28,339,0.076294,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0813,healthcare_admin,mm2_hybrid_top5,283,28,255,0.09894,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0814,healthcare_admin,mm2_hybrid_top5,274,28,246,0.10219,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0815,healthcare_admin,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0816,healthcare_admin,mm2_hybrid_top5,358,28,330,0.078212,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0817,healthcare_admin,mm2_hybrid_top5,279,28,251,0.100358,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0818,healthcare_admin,mm2_hybrid_top5,283,28,255,0.09894,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0819,healthcare_admin,mm2_hybrid_top5,283,28,255,0.09894,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0820,healthcare_admin,mm2_hybrid_top5,282,28,254,0.099291,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0821,healthcare_admin,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0822,healthcare_admin,mm2_hybrid_top5,340,28,312,0.082353,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0823,healthcare_admin,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0824,healthcare_admin,mm2_hybrid_top5,269,28,241,0.104089,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0825,healthcare_admin,mm2_hybrid_top5,298,28,270,0.09396,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0826,healthcare_admin,mm2_hybrid_top5,355,28,327,0.078873,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0827,healthcare_admin,mm2_hybrid_top5,339,28,311,0.082596,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0828,healthcare_admin,mm2_hybrid_top5,286,28,258,0.097902,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0829,healthcare_admin,mm2_hybrid_top5,323,28,295,0.086687,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0830,healthcare_admin,mm2_hybrid_top5,285,28,257,0.098246,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0831,healthcare_admin,mm2_hybrid_top5,362,28,334,0.077348,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0832,healthcare_admin,mm2_hybrid_top5,284,28,256,0.098592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0833,healthcare_admin,mm2_hybrid_top5,287,28,259,0.097561,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0834,healthcare_admin,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0835,healthcare_admin,mm2_hybrid_top5,287,28,259,0.097561,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0836,healthcare_admin,mm2_hybrid_top5,281,28,253,0.099644,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0837,healthcare_admin,mm2_hybrid_top5,332,28,304,0.084337,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0838,healthcare_admin,mm2_hybrid_top5,284,28,256,0.098592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0839,healthcare_admin,mm2_hybrid_top5,321,28,293,0.087227,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0840,healthcare_admin,mm2_hybrid_top5,287,28,259,0.097561,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0841,healthcare_admin,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0842,healthcare_admin,mm2_hybrid_top5,339,28,311,0.082596,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0843,healthcare_admin,mm2_hybrid_top5,244,28,216,0.114754,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0844,healthcare_admin,mm2_hybrid_top5,329,28,301,0.085106,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0845,healthcare_admin,mm2_hybrid_top5,278,28,250,0.100719,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0846,healthcare_admin,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0847,healthcare_admin,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0848,healthcare_admin,mm2_hybrid_top5,362,28,334,0.077348,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0849,healthcare_admin,mm2_hybrid_top5,274,28,246,0.10219,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0850,healthcare_admin,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0851,healthcare_admin,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0852,healthcare_admin,mm2_hybrid_top5,278,28,250,0.100719,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0853,healthcare_admin,mm2_hybrid_top5,289,28,261,0.096886,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0854,healthcare_admin,mm2_hybrid_top5,310,28,282,0.090323,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0855,healthcare_admin,mm2_hybrid_top5,287,28,259,0.097561,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0856,healthcare_admin,mm2_hybrid_top5,327,28,299,0.085627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0857,healthcare_admin,mm2_hybrid_top5,285,28,257,0.098246,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0858,healthcare_admin,mm2_hybrid_top5,282,28,254,0.099291,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0859,healthcare_admin,mm2_hybrid_top5,319,28,291,0.087774,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0860,healthcare_admin,mm2_hybrid_top5,332,28,304,0.084337,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0861,healthcare_admin,mm2_hybrid_top5,317,28,289,0.088328,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0862,healthcare_admin,mm2_hybrid_top5,273,28,245,0.102564,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0863,healthcare_admin,mm2_hybrid_top5,294,28,266,0.095238,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0864,healthcare_admin,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0865,healthcare_admin,mm2_hybrid_top5,321,28,293,0.087227,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0866,healthcare_admin,mm2_hybrid_top5,356,28,328,0.078652,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0867,healthcare_admin,mm2_hybrid_top5,287,28,259,0.097561,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0868,healthcare_admin,mm2_hybrid_top5,288,28,260,0.097222,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0869,healthcare_admin,mm2_hybrid_top5,279,28,251,0.100358,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0870,healthcare_admin,mm2_hybrid_top5,279,28,251,0.100358,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0871,healthcare_admin,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0872,healthcare_admin,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0873,healthcare_admin,mm2_hybrid_top5,290,28,262,0.096552,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0874,healthcare_admin,mm2_hybrid_top5,276,28,248,0.101449,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0875,healthcare_admin,mm2_hybrid_top5,286,28,258,0.097902,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0876,healthcare_admin,mm2_hybrid_top5,289,28,261,0.096886,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0877,healthcare_admin,mm2_hybrid_top5,291,28,263,0.09622,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0878,healthcare_admin,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0879,healthcare_admin,mm2_hybrid_top5,327,28,299,0.085627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0880,healthcare_admin,mm2_hybrid_top5,317,28,289,0.088328,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0881,healthcare_admin,mm2_hybrid_top5,275,28,247,0.101818,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0882,healthcare_admin,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0883,healthcare_admin,mm2_hybrid_top5,312,28,284,0.089744,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0884,healthcare_admin,mm2_hybrid_top5,316,28,288,0.088608,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0885,healthcare_admin,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0886,healthcare_admin,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0887,healthcare_admin,mm2_hybrid_top5,278,28,250,0.100719,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0888,healthcare_admin,mm2_hybrid_top5,294,28,266,0.095238,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0889,healthcare_admin,mm2_hybrid_top5,315,28,287,0.088889,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0890,healthcare_admin,mm2_hybrid_top5,289,28,261,0.096886,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0891,healthcare_admin,mm2_hybrid_top5,364,28,336,0.076923,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0892,healthcare_admin,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0893,healthcare_admin,mm2_hybrid_top5,236,28,208,0.118644,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0894,healthcare_admin,mm2_hybrid_top5,321,28,293,0.087227,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0895,healthcare_admin,mm2_hybrid_top5,247,28,219,0.11336,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0896,healthcare_admin,mm2_hybrid_top5,327,28,299,0.085627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0897,healthcare_admin,mm2_hybrid_top5,323,28,295,0.086687,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0898,healthcare_admin,mm2_hybrid_top5,329,28,301,0.085106,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0899,healthcare_admin,mm2_hybrid_top5,316,28,288,0.088608,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0900,healthcare_admin,mm2_hybrid_top5,246,28,218,0.113821,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0901,healthcare_admin,mm2_hybrid_top5,369,28,341,0.075881,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0902,healthcare_admin,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0903,healthcare_admin,mm2_hybrid_top5,285,28,257,0.098246,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,healthcare_admin_scaleup_2000_0904,healthcare_admin,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
